14:58:53 [INFO] Opening target process: csgo.exe
08:49:08 [INFO] Found netvar: m_nFallbackPaintKit => 0x31C8
08:49:08 [INFO] Found netvar: m_nFallbackSeed => 0x31CC
08:49:08 [INFO] Found netvar: m_nFallbackStatTrak => 0x31D4
08:49:08 [INFO] Found netvar: m_iDefaultFOV => 0x332C
08:49:08 [INFO] Found netvar: m_nForceBone => 0x268C
08:49:08 [INFO] Found netvar: m_nTickBase => 0x3430
08:49:08 [INFO] Found netvar: m_rgflCoordinateFrame => 0x474
08:49:08 [INFO] Found netvar: m_szCustomName => 0x303C
08:49:08 [INFO] Found netvar: m_szLastPlaceName => 0x35B4
08:49:08 [INFO] Found netvar: m_vecOrigin => 0x138
08:49:08 [INFO] Found netvar: m_vecVelocity => 0x114
08:49:08 [INFO] Found netvar: m_vecViewOffset => 0x108
08:49:08 [INFO] Found netvar: m_viewPunchAngle => 0x3020
08:49:08 [INFO] Found netvar: m_thirdPersonViewAngles => 0x31D4
08:49:08 [INFO] Found netvar: m_clrRender => 0x70
08:49:08 [INFO] Found netvar: m_bBombTicking => 0x2980
08:49:08 [INFO] Found netvar: m_bBombDefused => 0x29B0
08:49:08 [INFO] Found netvar: m_flC4Blow => 0x2990
08:49:08 [INFO] Found netvar: m_hBombDefuser => 0x29B4
08:49:08 [INFO] Found netvar: m_flTimerLength => 0x2994
08:49:08 [INFO] Found netvar: m_flDefuseLength => 0x29A8
08:49:08 [INFO] Found netvar: m_flDefuseCountDown => 0x29AC
08:49:08 [INFO] Found netvar: m_nBombSite => 0x2984
08:49:08 [INFO] Found netvar: cs_gamerules_data => 0x0
08:49:08 [INFO] Found netvar: m_SurvivalRules => 0xD00
08:49:08 [INFO] Found netvar: m_SurvivalGameRuleDecisionTypes => 0x1328
08:49:08 [INFO] Found netvar: m_bIsValveDS => 0x7C
08:49:08 [INFO] Found netvar: m_bFreezePeriod => 0x20
08:49:08 [INFO] Found netvar: m_bBombPlanted => 0x9A5
08:49:08 [INFO] Found netvar: m_bIsQueuedMatchmaking => 0x74
08:49:08 [INFO] Found netvar: m_flSimulationTime => 0x268
08:49:08 [INFO] Found netvar: m_flLowerBodyYawTarget => 0x3A90
08:49:08 [INFO] Found netvar: m_angEyeAnglesX => 0xB380
08:49:08 [INFO] Found netvar: m_angEyeAnglesY => 0xB384
08:49:08 [INFO] Found netvar: m_flNextAttack => 0x2D70
08:49:08 [INFO] Found netvar: m_iMostRecentModelBoneCounter => 0x268C
08:49:08 [INFO] Found netvar: m_flLastBoneSetupTime => 0x28BC
08:49:08 [INFO] Found netvar: m_bStartedArming => 0x33F0
08:49:08 [INFO] Found netvar: m_bUseCustomBloomScale => 0x9DA
08:49:08 [INFO] Found netvar: m_bUseCustomAutoExposureMin => 0x9D8
08:49:08 [INFO] Found netvar: m_bUseCustomAutoExposureMax => 0x9D9
08:49:08 [INFO] Found netvar: m_flCustomBloomScale => 0x9E4
08:49:08 [INFO] Found netvar: m_flCustomAutoExposureMin => 0x9DC
08:49:08 [INFO] Found netvar: m_flCustomAutoExposureMax => 0x9E0
08:49:08 [INFO] Found netvar: m_nViewModelIndex => 0x29C0
08:49:08 [INFO] Finished netvar scanning: 92/92 items successful
09:40:22 [INFO] Opening target process: csgo.exe
09:40:22 [INFO] Starting signature scanning: 57 items
09:40:22 [INFO] Found signature: dwClientState => 0x588FEC
09:40:22 [INFO] Found signature: dwClientState_GetLocalPlayer => 0x180
09:40:22 [INFO] Found signature: dwClientState_IsHLTV => 0x4D48
09:40:22 [INFO] Found signature: dwClientState_Map => 0x28C
09:40:22 [INFO] Found signature: dwClientState_MapDirectory => 0x188
09:40:22 [INFO] Found signature: dwClientState_MaxPlayer => 0x388
09:40:22 [INFO] Found signature: dwClientState_PlayerInfo => 0x52C0
09:40:22 [INFO] Found signature: dwClientState_State => 0x108
09:40:22 [WARN] dwClientState_ViewAngles sigscan failed: Pattern not found
09:40:22 [INFO] Found signature: clientstate_delta_ticks => 0x174
09:40:22 [INFO] Found signature: clientstate_last_outgoing_command => 0x4D2C
09:40:22 [INFO] Found signature: clientstate_choked_commands => 0x4D30
09:40:22 [INFO] Found signature: clientstate_net_channel => 0x9C
09:40:22 [INFO] Found signature: dwEntityList => 0x4DA31BC
09:40:22 [INFO] Found signature: dwForceAttack => 0x31D36E4
09:40:22 [INFO] Found signature: dwForceAttack2 => 0x31D36F0
09:40:22 [INFO] Found signature: dwForceBackward => 0x31D372C
09:40:22 [INFO] Found signature: dwForceForward => 0x31D3738
09:40:22 [INFO] Found signature: dwForceJump => 0x524CFAC
09:40:22 [INFO] Found signature: dwForceLeft => 0x31D3750
09:40:22 [INFO] Found signature: dwForceRight => 0x31D3744
09:40:22 [INFO] Found signature: dwGameDir => 0x627780
09:40:22 [INFO] Found signature: dwGameRulesProxy => 0x52C029C
09:40:22 [INFO] Found signature: dwGetAllClasses => 0xDB201C
09:40:22 [INFO] Found signature: dwGlobalVars => 0x588CF0
09:40:22 [INFO] Found signature: dwGlowObjectManager => 0x52EB640
09:40:22 [INFO] Found signature: dwInput => 0x51F4780
09:40:22 [INFO] Found signature: dwInterfaceLinkList => 0x944E34
09:40:22 [INFO] Found signature: dwLocalPlayer => 0xD8A2CC
09:40:22 [INFO] Found signature: dwMouseEnable => 0xD8FE18
09:40:22 [INFO] Found signature: dwMouseEnablePtr => 0xD8FDE8
09:40:22 [INFO] Found signature: dwPlayerResource => 0x31D1A70
09:40:22 [INFO] Found signature: dwRadarBase => 0x51D7F34
09:40:22 [INFO] Found signature: dwSensitivity => 0xD8FCB4
09:40:22 [INFO] Found signature: dwSensitivityPtr => 0xD8FC88
09:40:22 [INFO] Found signature: dwSetClanTag => 0x8A1B0
09:40:22 [INFO] Found signature: dwViewMatrix => 0x4D94AD4
09:40:22 [INFO] Found signature: dwWeaponTable => 0x51F5240
09:40:22 [INFO] Found signature: dwWeaponTableIndex => 0x325C
09:40:22 [INFO] Found signature: dwYawPtr => 0xD8FA78
09:40:22 [INFO] Found signature: dwZoomSensitivityRatioPtr => 0xD94D18
09:40:22 [INFO] Found signature: dwbSendPackets => 0xD779A
09:40:22 [INFO] Found signature: dwppDirect3DDevice9 => 0xA7050
09:40:22 [INFO] Found signature: m_pStudioHdr => 0x294C
09:40:22 [INFO] Found signature: m_yawClassPtr => 0xD8FA78
09:40:22 [INFO] Found signature: m_pitchClassPtr => 0x51D81D0
09:40:22 [INFO] Found signature: interface_engine_cvar => 0x3E9EC
09:40:22 [INFO] Found signature: convar_name_hash_table => 0x2F0F8
09:40:22 [INFO] Found signature: m_bDormant => 0xED
09:40:22 [INFO] Found signature: model_ambient_min => 0x58C064
09:40:22 [INFO] Found signature: set_abs_angles => 0x1E0AC0
09:40:22 [INFO] Found signature: set_abs_origin => 0x1E0900
09:40:22 [INFO] Found signature: is_c4_owner => 0x3BC2C0
09:40:22 [INFO] Found signature: force_update_spectator_glow => 0x3AF66A
09:40:22 [INFO] Found signature: anim_overlays => 0x2980
09:40:22 [INFO] Found signature: m_flSpawnTime => 0xA370
09:40:22 [INFO] Found signature: find_hud_element => 0x58C3F720
09:40:22 [INFO] Finished signature scanning: 56/57 items successful
09:40:22 [INFO] Starting netvar scanning: 92 items
09:40:22 [INFO] Found netvar: m_ArmorValue => 0xB37C
09:40:22 [INFO] Found netvar: m_Collision => 0x320
09:40:22 [INFO] Found netvar: m_CollisionGroup => 0x474
09:40:22 [INFO] Found netvar: m_Local => 0x2FBC
09:40:22 [INFO] Found netvar: m_MoveType => 0x25B
09:40:22 [INFO] Found netvar: m_OriginalOwnerXuidHigh => 0x31C4
09:40:22 [INFO] Found netvar: m_OriginalOwnerXuidLow => 0x31C0
09:40:22 [INFO] Found netvar: m_aimPunchAngle => 0x302C
09:40:22 [INFO] Found netvar: m_aimPunchAngleVel => 0x3038
09:40:22 [INFO] Found netvar: m_bGunGameImmunity => 0x3944
09:40:22 [INFO] Found netvar: m_bHasDefuser => 0xB38C
09:40:22 [INFO] Found netvar: m_bHasHelmet => 0xB370
09:40:22 [INFO] Found netvar: m_bInReload => 0x3238
09:40:22 [INFO] Found netvar: m_bIsDefusing => 0x3930
09:40:22 [INFO] Found netvar: m_bIsScoped => 0x3928
09:40:22 [INFO] Found netvar: m_bSpotted => 0x93D
09:40:22 [INFO] Found netvar: m_bSpottedByMask => 0x980
09:40:22 [INFO] Found netvar: m_dwBoneMatrix => 0x268C
09:40:22 [INFO] Found netvar: m_fAccuracyPenalty => 0x3330
09:40:22 [INFO] Found netvar: m_fFlags => 0x104
09:40:22 [INFO] Found netvar: m_hViewModel => 0x32F8
09:40:22 [INFO] Found netvar: m_flFallbackWear => 0x31D0
09:40:22 [INFO] Found netvar: m_flFlashDuration => 0xA420
09:40:22 [INFO] Found netvar: m_flFlashMaxAlpha => 0xA41C
09:40:22 [INFO] Found netvar: m_flNextPrimaryAttack => 0x3238
09:40:22 [INFO] Found netvar: m_hActiveWeapon => 0x2EF8
09:40:22 [INFO] Found netvar: m_hMyWeapons => 0x2EF8
09:40:22 [INFO] Found netvar: m_hObserverTarget => 0x338C
09:40:22 [INFO] Found netvar: m_hOwner => 0x29CC
09:40:22 [INFO] Found netvar: m_hOwnerEntity => 0x14C
09:40:22 [INFO] Found netvar: m_iAccountID => 0x2FC8
09:40:22 [INFO] Found netvar: m_iClip1 => 0x3264
09:40:22 [INFO] Found netvar: m_zoomLevel => 0x33D0
09:40:22 [INFO] Found netvar: m_iCompetitiveRanking => 0x1A84
09:40:22 [INFO] Found netvar: m_iCompetitiveWins => 0x1B88
09:40:22 [INFO] Found netvar: m_iCrosshairId => 0xB38C
09:40:22 [INFO] Found netvar: m_iEntityQuality => 0x2FAC
09:40:22 [INFO] Found netvar: m_iFOVStart => 0x31E8
09:40:22 [INFO] Found netvar: m_iGlowIndex => 0xA420
09:40:22 [INFO] Found netvar: m_iHealth => 0x100
09:40:22 [INFO] Found netvar: m_iItemDefinitionIndex => 0x2FAA
09:40:22 [INFO] Found netvar: m_iItemIDHigh => 0x2FC0
09:40:22 [INFO] Found netvar: m_iObserverMode => 0x3378
09:40:22 [INFO] Found netvar: m_iShotsFired => 0xA390
09:40:22 [INFO] Found netvar: m_iState => 0x3258
09:40:22 [INFO] Found netvar: m_iTeamNum => 0xF4
09:40:22 [INFO] Found netvar: m_lifeState => 0x25F
09:40:22 [INFO] Found netvar: m_nFallbackPaintKit => 0x31C8
09:40:22 [INFO] Found netvar: m_nFallbackSeed => 0x31CC
09:40:22 [INFO] Found netvar: m_nFallbackStatTrak => 0x31D4
09:40:22 [INFO] Found netvar: m_iDefaultFOV => 0x332C
09:40:22 [INFO] Found netvar: m_nForceBone => 0x268C
09:40:22 [INFO] Found netvar: m_nTickBase => 0x3430
09:40:22 [INFO] Found netvar: m_rgflCoordinateFrame => 0x474
09:40:22 [INFO] Found netvar: m_szCustomName => 0x303C
09:40:22 [INFO] Found netvar: m_szLastPlaceName => 0x35B4
09:40:22 [INFO] Found netvar: m_vecOrigin => 0x138
09:40:22 [INFO] Found netvar: m_vecVelocity => 0x114
09:40:22 [INFO] Found netvar: m_vecViewOffset => 0x108
09:40:22 [INFO] Found netvar: m_viewPunchAngle => 0x3020
09:40:22 [INFO] Found netvar: m_thirdPersonViewAngles => 0x31D4
09:40:22 [INFO] Found netvar: m_clrRender => 0x70
09:40:22 [INFO] Found netvar: m_bBombTicking => 0x2980
09:40:22 [INFO] Found netvar: m_bBombDefused => 0x29B0
09:40:22 [INFO] Found netvar: m_flC4Blow => 0x2990
09:40:22 [INFO] Found netvar: m_hBombDefuser => 0x29B4
09:40:22 [INFO] Found netvar: m_flTimerLength => 0x2994
09:40:22 [INFO] Found netvar: m_flDefuseLength => 0x29A8
09:40:22 [INFO] Found netvar: m_flDefuseCountDown => 0x29AC
09:40:22 [INFO] Found netvar: m_nBombSite => 0x2984
09:40:22 [INFO] Found netvar: cs_gamerules_data => 0x0
09:40:22 [INFO] Found netvar: m_SurvivalRules => 0xD00
09:40:22 [INFO] Found netvar: m_SurvivalGameRuleDecisionTypes => 0x1328
09:40:22 [INFO] Found netvar: m_bIsValveDS => 0x7C
09:40:22 [INFO] Found netvar: m_bFreezePeriod => 0x20
09:40:22 [INFO] Found netvar: m_bBombPlanted => 0x9A5
09:40:22 [INFO] Found netvar: m_bIsQueuedMatchmaking => 0x74
09:40:22 [INFO] Found netvar: m_flSimulationTime => 0x268
09:40:22 [INFO] Found netvar: m_flLowerBodyYawTarget => 0x3A90
09:40:22 [INFO] Found netvar: m_angEyeAnglesX => 0xB380
09:40:22 [INFO] Found netvar: m_angEyeAnglesY => 0xB384
09:40:22 [INFO] Found netvar: m_flNextAttack => 0x2D70
09:40:22 [INFO] Found netvar: m_iMostRecentModelBoneCounter => 0x268C
09:40:22 [INFO] Found netvar: m_flLastBoneSetupTime => 0x28BC
09:40:22 [INFO] Found netvar: m_bStartedArming => 0x33F0
09:40:22 [INFO] Found netvar: m_bUseCustomBloomScale => 0x9DA
09:40:22 [INFO] Found netvar: m_bUseCustomAutoExposureMin => 0x9D8
09:40:22 [INFO] Found netvar: m_bUseCustomAutoExposureMax => 0x9D9
09:40:22 [INFO] Found netvar: m_flCustomBloomScale => 0x9E4
09:40:22 [INFO] Found netvar: m_flCustomAutoExposureMin => 0x9DC
09:40:22 [INFO] Found netvar: m_flCustomAutoExposureMax => 0x9E0
09:40:22 [INFO] Found netvar: m_nViewModelIndex => 0x29C0
09:40:22 [INFO] Finished netvar scanning: 92/92 items successful
16:07:11 [INFO] Opening target process: csgo.exe
16:07:11 [INFO] Starting signature scanning: 57 items
16:07:11 [INFO] Found signature: dwClientState => 0x588FEC
16:07:11 [INFO] Found signature: dwClientState_GetLocalPlayer => 0x180
16:07:11 [INFO] Found signature: dwClientState_IsHLTV => 0x4D48
16:07:11 [INFO] Found signature: dwClientState_Map => 0x28C
16:07:11 [INFO] Found signature: dwClientState_MapDirectory => 0x188
16:07:11 [INFO] Found signature: dwClientState_MaxPlayer => 0x388
16:07:11 [INFO] Found signature: dwClientState_PlayerInfo => 0x52C0
16:07:11 [INFO] Found signature: dwClientState_State => 0x108
16:07:11 [WARN] dwClientState_ViewAngles sigscan failed: Pattern not found
16:07:11 [INFO] Found signature: clientstate_delta_ticks => 0x174
16:07:11 [INFO] Found signature: clientstate_last_outgoing_command => 0x4D2C
16:07:11 [INFO] Found signature: clientstate_choked_commands => 0x4D30
16:07:11 [INFO] Found signature: clientstate_net_channel => 0x9C
16:07:12 [INFO] Found signature: dwEntityList => 0x4DA31BC
16:07:12 [INFO] Found signature: dwForceAttack => 0x31D36E4
16:07:12 [INFO] Found signature: dwForceAttack2 => 0x31D36F0
16:07:12 [INFO] Found signature: dwForceBackward => 0x31D372C
16:07:12 [INFO] Found signature: dwForceForward => 0x31D3738
16:07:12 [INFO] Found signature: dwForceJump => 0x524CFAC
16:07:12 [INFO] Found signature: dwForceLeft => 0x31D3750
16:07:12 [INFO] Found signature: dwForceRight => 0x31D3744
16:07:12 [INFO] Found signature: dwGameDir => 0x627780
16:07:12 [INFO] Found signature: dwGameRulesProxy => 0x52C029C
16:07:12 [INFO] Found signature: dwGetAllClasses => 0xDB201C
16:07:12 [INFO] Found signature: dwGlobalVars => 0x588CF0
16:07:12 [INFO] Found signature: dwGlowObjectManager => 0x52EB640
16:07:12 [INFO] Found signature: dwInput => 0x51F4780
16:07:12 [INFO] Found signature: dwInterfaceLinkList => 0x944E34
16:07:12 [INFO] Found signature: dwLocalPlayer => 0xD8A2CC
16:07:12 [INFO] Found signature: dwMouseEnable => 0xD8FE18
16:07:12 [INFO] Found signature: dwMouseEnablePtr => 0xD8FDE8
16:07:12 [INFO] Found signature: dwPlayerResource => 0x31D1A70
16:07:12 [INFO] Found signature: dwRadarBase => 0x51D7F34
16:07:12 [INFO] Found signature: dwSensitivity => 0xD8FCB4
16:07:12 [INFO] Found signature: dwSensitivityPtr => 0xD8FC88
16:07:12 [INFO] Found signature: dwSetClanTag => 0x8A1B0
16:07:12 [INFO] Found signature: dwViewMatrix => 0x4D94AD4
16:07:12 [INFO] Found signature: dwWeaponTable => 0x51F5240
16:07:12 [INFO] Found signature: dwWeaponTableIndex => 0x325C
16:07:12 [INFO] Found signature: dwYawPtr => 0xD8FA78
16:07:12 [INFO] Found signature: dwZoomSensitivityRatioPtr => 0xD94D18
16:07:12 [INFO] Found signature: dwbSendPackets => 0xD779A
16:07:12 [INFO] Found signature: dwppDirect3DDevice9 => 0xA7050
16:07:12 [INFO] Found signature: m_pStudioHdr => 0x294C
16:07:12 [INFO] Found signature: m_yawClassPtr => 0xD8FA78
16:07:12 [INFO] Found signature: m_pitchClassPtr => 0x51D81D0
16:07:12 [INFO] Found signature: interface_engine_cvar => 0x3E9EC
16:07:12 [INFO] Found signature: convar_name_hash_table => 0x2F0F8
16:07:12 [INFO] Found signature: m_bDormant => 0xED
16:07:12 [INFO] Found signature: model_ambient_min => 0x58C064
16:07:12 [INFO] Found signature: set_abs_angles => 0x1E0AC0
16:07:12 [INFO] Found signature: set_abs_origin => 0x1E0900
16:07:12 [INFO] Found signature: is_c4_owner => 0x3BC2C0
16:07:12 [INFO] Found signature: force_update_spectator_glow => 0x3AF66A
16:07:12 [INFO] Found signature: anim_overlays => 0x2980
16:07:12 [INFO] Found signature: m_flSpawnTime => 0xA370
16:07:12 [INFO] Found signature: find_hud_element => 0x516EF720
16:07:12 [INFO] Finished signature scanning: 56/57 items successful
16:07:12 [INFO] Starting netvar scanning: 92 items
16:07:12 [INFO] Found netvar: m_ArmorValue => 0xB37C
16:07:12 [INFO] Found netvar: m_Collision => 0x320
16:07:12 [INFO] Found netvar: m_CollisionGroup => 0x474
16:07:12 [INFO] Found netvar: m_Local => 0x2FBC
16:07:12 [INFO] Found netvar: m_MoveType => 0x25B
16:07:12 [INFO] Found netvar: m_OriginalOwnerXuidHigh => 0x31C4
16:07:12 [INFO] Found netvar: m_OriginalOwnerXuidLow => 0x31C0
16:07:12 [INFO] Found netvar: m_aimPunchAngle => 0x302C
16:07:12 [INFO] Found netvar: m_aimPunchAngleVel => 0x3038
16:07:12 [INFO] Found netvar: m_bGunGameImmunity => 0x3944
16:07:12 [INFO] Found netvar: m_bHasDefuser => 0xB38C
16:07:12 [INFO] Found netvar: m_bHasHelmet => 0xB370
16:07:12 [INFO] Found netvar: m_bInReload => 0x3238
16:07:12 [INFO] Found netvar: m_bIsDefusing => 0x3930
16:07:12 [INFO] Found netvar: m_bIsScoped => 0x3928
16:07:12 [INFO] Found netvar: m_bSpotted => 0x93D
16:07:12 [INFO] Found netvar: m_bSpottedByMask => 0x980
16:07:12 [INFO] Found netvar: m_dwBoneMatrix => 0x268C
16:07:12 [INFO] Found netvar: m_fAccuracyPenalty => 0x3330
16:07:12 [INFO] Found netvar: m_fFlags => 0x104
16:07:12 [INFO] Found netvar: m_hViewModel => 0x32F8
16:07:12 [INFO] Found netvar: m_flFallbackWear => 0x31D0
16:07:12 [INFO] Found netvar: m_flFlashDuration => 0xA420
16:07:12 [INFO] Found netvar: m_flFlashMaxAlpha => 0xA41C
16:07:12 [INFO] Found netvar: m_flNextPrimaryAttack => 0x3238
16:07:12 [INFO] Found netvar: m_hActiveWeapon => 0x2EF8
16:07:12 [INFO] Found netvar: m_hMyWeapons => 0x2EF8
16:07:12 [INFO] Found netvar: m_hObserverTarget => 0x338C
16:07:12 [INFO] Found netvar: m_hOwner => 0x29CC
16:07:12 [INFO] Found netvar: m_hOwnerEntity => 0x14C
16:07:12 [INFO] Found netvar: m_iAccountID => 0x2FC8
16:07:12 [INFO] Found netvar: m_iClip1 => 0x3264
16:07:12 [INFO] Found netvar: m_zoomLevel => 0x33D0
16:07:12 [INFO] Found netvar: m_iCompetitiveRanking => 0x1A84
16:07:12 [INFO] Found netvar: m_iCompetitiveWins => 0x1B88
16:07:12 [INFO] Found netvar: m_iCrosshairId => 0xB38C
16:07:12 [INFO] Found netvar: m_iEntityQuality => 0x2FAC
16:07:12 [INFO] Found netvar: m_iFOVStart => 0x31E8
16:07:12 [INFO] Found netvar: m_iGlowIndex => 0xA420
16:07:12 [INFO] Found netvar: m_iHealth => 0x100
16:07:12 [INFO] Found netvar: m_iItemDefinitionIndex => 0x2FAA
16:07:12 [INFO] Found netvar: m_iItemIDHigh => 0x2FC0
16:07:12 [INFO] Found netvar: m_iObserverMode => 0x3378
16:07:12 [INFO] Found netvar: m_iShotsFired => 0xA390
16:07:12 [INFO] Found netvar: m_iState => 0x3258
16:07:12 [INFO] Found netvar: m_iTeamNum => 0xF4
16:07:12 [INFO] Found netvar: m_lifeState => 0x25F
16:07:12 [INFO] Found netvar: m_nFallbackPaintKit => 0x31C8
16:07:12 [INFO] Found netvar: m_nFallbackSeed => 0x31CC
16:07:12 [INFO] Found netvar: m_nFallbackStatTrak => 0x31D4
16:07:12 [INFO] Found netvar: m_iDefaultFOV => 0x332C
16:07:12 [INFO] Found netvar: m_nForceBone => 0x268C
16:07:12 [INFO] Found netvar: m_nTickBase => 0x3430
16:07:12 [INFO] Found netvar: m_rgflCoordinateFrame => 0x474
16:07:12 [INFO] Found netvar: m_szCustomName => 0x303C
16:07:12 [INFO] Found netvar: m_szLastPlaceName => 0x35B4
16:07:12 [INFO] Found netvar: m_vecOrigin => 0x138
16:07:12 [INFO] Found netvar: m_vecVelocity => 0x114
16:07:12 [INFO] Found netvar: m_vecViewOffset => 0x108
16:07:12 [INFO] Found netvar: m_viewPunchAngle => 0x3020
16:07:12 [INFO] Found netvar: m_thirdPersonViewAngles => 0x31D4
16:07:12 [INFO] Found netvar: m_clrRender => 0x70
16:07:12 [INFO] Found netvar: m_bBombTicking => 0x2980
16:07:12 [INFO] Found netvar: m_bBombDefused => 0x29B0
16:07:12 [INFO] Found netvar: m_flC4Blow => 0x2990
16:07:12 [INFO] Found netvar: m_hBombDefuser => 0x29B4
16:07:12 [INFO] Found netvar: m_flTimerLength => 0x2994
16:07:12 [INFO] Found netvar: m_flDefuseLength => 0x29A8
16:07:12 [INFO] Found netvar: m_flDefuseCountDown => 0x29AC
16:07:12 [INFO] Found netvar: m_nBombSite => 0x2984
16:07:12 [INFO] Found netvar: cs_gamerules_data => 0x0
16:07:12 [INFO] Found netvar: m_SurvivalRules => 0xD00
16:07:12 [INFO] Found netvar: m_SurvivalGameRuleDecisionTypes => 0x1328
16:07:12 [INFO] Found netvar: m_bIsValveDS => 0x7C
16:07:12 [INFO] Found netvar: m_bFreezePeriod => 0x20
16:07:12 [INFO] Found netvar: m_bBombPlanted => 0x9A5
16:07:12 [INFO] Found netvar: m_bIsQueuedMatchmaking => 0x74
16:07:12 [INFO] Found netvar: m_flSimulationTime => 0x268
16:07:12 [INFO] Found netvar: m_flLowerBodyYawTarget => 0x3A90
16:07:12 [INFO] Found netvar: m_angEyeAnglesX => 0xB380
16:07:12 [INFO] Found netvar: m_angEyeAnglesY => 0xB384
16:07:12 [INFO] Found netvar: m_flNextAttack => 0x2D70
16:07:12 [INFO] Found netvar: m_iMostRecentModelBoneCounter => 0x268C
16:07:12 [INFO] Found netvar: m_flLastBoneSetupTime => 0x28BC
16:07:12 [INFO] Found netvar: m_bStartedArming => 0x33F0
16:07:12 [INFO] Found netvar: m_bUseCustomBloomScale => 0x9DA
16:07:12 [INFO] Found netvar: m_bUseCustomAutoExposureMin => 0x9D8
16:07:12 [INFO] Found netvar: m_bUseCustomAutoExposureMax => 0x9D9
16:07:12 [INFO] Found netvar: m_flCustomBloomScale => 0x9E4
16:07:12 [INFO] Found netvar: m_flCustomAutoExposureMin => 0x9DC
16:07:12 [INFO] Found netvar: m_flCustomAutoExposureMax => 0x9E0
16:07:12 [INFO] Found netvar: m_nViewModelIndex => 0x29C0
16:07:12 [INFO] Finished netvar scanning: 92/92 items successful
